1593,9413,Movie Title : Picture Perfect,Release Date : 08/01/1997 (US),Runtime : 1h 45m,"Genres : Romance,Comedy","Director, Screenplay : Glenn Gordon Caron",Original Language : English,"Budget : $44,332,015.00","Introduction : A young advertising executive's life becomes increasingly complicated when, in order to impress her boss, she pretends to be engaged to a man she has just met."
1594,14585,Movie Title : In the Company of Men,Release Date : 09/10/1997 (FR),Runtime : 1h 37m,"Genres : Comedy,Drama","Director, Screenplay : Neil LaBute",Original Language : English,Budget : -,"Introduction : Two business executives--one an avowed misogynist, the other recently emotionally wounded by his love interest--set out to exact revenge on the female gender by seeking out the most innocent, uncorrupted girl they can find and ruining her life."
1595,-579,Movie Title : Free Willy 3: The Rescue,Release Date : 1997,Runtime : -,"Genres : Adventure,Children's,Drama",Director : -,Original Language : -,Budget : -,Introduction : -
1596,49462,Movie Title : Career Girls,Release Date : 08/08/1997 (US),Runtime : 1h 23m,Genres : Drama,"Director, Writer : Mike Leigh",Original Language : English,Budget : -,"Introduction : Two young women reunite and rekindle their friendship after having said goodbye at their college graduation, six years earlier."
1597,8834,Movie Title : Conspiracy Theory,Release Date : 08/08/1997 (US),Runtime : 2h 15m,"Genres : Action,Drama,Mystery,Thriller",Director : Richard Donner,Original Language : English,"Budget : $136,982,834.00","Introduction : A man obsessed with conspiracy theories becomes a target after one of his theories turns out to be true. Unfortunately, in order to save himself, he has to figure out which theory it is."
1598,9458,Movie Title : Desperate Measures,Release Date : 01/30/1998 (US),Runtime : 1h 40m,"Genres : Action,Drama,Thriller",Director : Barbet Schroeder,Original Language : English,Budget : -,"Introduction : San Francisco police officer Frank Connor is in a frantic search for a compatible bone marrow donor for his gravely ill son. There's only one catch the potential donor is convicted multiple murderer Peter McCabe who sees a trip to the hospital as the perfect opportunity to get what he wants most: freedom. With McCabe's escape, the entire hospital becomes a battleground and Connor must pursue and, ironically, protect the deadly fugitive who is his son's only hope for survival."
1599,8854,Movie Title : Steel,Release Date : 08/15/1997 (US),Runtime : 1h 37m,"Genres : ScienceFiction,Action,Adventure","Director, Writer : Kenneth Johnson",Original Language : English,"Budget : $1,686,429.00","Introduction : Justice. Safe streets. Payback. Metallurgist John Henry Irons (O'Neal) vows to claim them all when a renegade military reject (Judd Nelson) puts new superweapons in dangerous hands. Helped by an electronics wiz (Annabeth Gish) and an imaginative scrap metal worker (Richard Roundtree), Irons becomes Steel. Wearing body armor, wielding a fearsome electrohammer and riding a gadget-packed motorcycle, he's ready to wage war...if he can fix the untimely glitches in his untested gear. ""You all be cool now,"" the good-guy hero tells two crime victims he rescues. There'll be a lot of thrillin' before Steel himself can start chillin.'"
1600,38295,Movie Title : She's So Lovely,Release Date : 08/29/1997 (US),Runtime : 1h 40m,"Genres : Drama,Romance,Thriller",Director : Nick Cassavetes,Original Language : English,Budget : -,"Introduction : After being released from a psychiatric institution, a man tries to redeem himself in the eyes of his now-ex wife from the events that led up to his incarceration."
1601,22073,Movie Title : Hoodlum,Release Date : 08/27/1997 (US),Runtime : 2h 10m,"Genres : Crime,Drama",Director : Bill Duke,Original Language : English,Budget : -,"Introduction : In 1934, the second most lucrative business in New York City was running 'the numbers'. When Madam Queen—the powerful woman who runs the scam in Harlem—is arrested, Ellsworth 'Bumpy' Johnson takes over the business and must resist an invasion from a merciless mobster."
1602,37244,Movie Title : Leave It to Beaver,Release Date : 08/22/1997 (US),Runtime : 1h 24m,"Genres : Comedy,Family",Director : Andy Cadiff,Original Language : English,Budget : -,"Introduction : Cleavers are an all-American family living in Ohio - wise father Ward, loving mother June, teen-age son Wally and 8-year-old ""Beaver"" Theodore. Beaver hopes to get a bike as a gift from his father and to please him tries out for his school football team and he makes it, only to be embarrassed. The bike he gets is quickly stolen. Meanwhile Wally is trying to help his friend Eddie Haskell to get the heart of pretty classmate Karen, but Karen seems to like Wally more, and that leads to tensions between the friends."
1603,4961,Movie Title : Mimic,Release Date : 08/22/1997 (US),Runtime : 1h 45m,"Genres : Fantasy,Horror,Thriller,ScienceFiction","Director, Screenplay : Guillermo del Toro",Original Language : English,"Budget : $25,480,490.00","Introduction : A disease carried by common cockroaches is killing Manhattan children. In an effort to stop the epidemic an entomologist, Susan Tyler, creates a mutant breed of insect that secretes a fluid to kill the roaches. This mutant breed was engineered to die after one generation, but three years later Susan finds out that the species has survived and evolved into a large, gruesome monster that can mimic human form."
1604,9416,Movie Title : Money Talks,Release Date : 08/22/1997 (US),Runtime : 1h 37m,"Genres : Comedy,Action",Director : Brett Ratner,Original Language : English,Budget : -,"Introduction : Sought by police and criminals, a small-time huckster makes a deal with a TV newsman for protection."
1605,26180,Movie Title : Excess Baggage,Release Date : 08/29/1997 (US),Runtime : 1h 41m,"Genres : Action,Comedy,Romance",Director : Marco Brambilla,Original Language : English,Budget : -,"Introduction : A rich brat fakes her own kidnapping, but in the process ends up locked in the trunk of a car that gets stolen."
1606,17832,Movie Title : Kull the Conqueror,Release Date : 08/29/1997 (US),Runtime : 1h 35m,"Genres : Adventure,Fantasy,Action",Characters : Robert E. Howard,Original Language : English,Budget : -,"Introduction : A barbarian named Kull becomes ruler after defeating the old king in battle. In an effort to regain the throne, the former king's heirs resurrect Akivasha, a witch queen. However, Akivasha has plans of her own for the throne, and only Kull stands in the way."
1608,9772,Movie Title : Air Force One,Release Date : 07/25/1997 (US),Runtime : 2h 4m,"Genres : Action,Thriller",Author : Andrew W. Marlowe,Original Language : English,"Budget : $315,156,409.00","Introduction : Russian terrorists conspire to hijack the aircraft with the president and his family on board. The commander in chief finds himself facing an impossible predicament: give in to the terrorists and sacrifice his family, or risk everything to uphold his principles - and the integrity of the nation."
1609,6072,Movie Title : One Eight Seven,Release Date : 07/29/1997 (US),Runtime : 1h 59m,"Genres : Drama,Thriller",Director : Kevin Reynolds,Original Language : English,"Budget : $5,716,080.00","Introduction : After surviving a stabbing by a student, teacher Trevor Garfield moves from New York to Los Angeles. There, he resumes teaching as a substitute teacher. The education system, where violent bullies control the classrooms and the administration is afraid of lawsuits, slowly drives Garfield mad."
1610,1669,Movie Title : The Hunt for Red October,Release Date : 03/02/1990 (US),Runtime : 2h 15m,"Genres : Action,Adventure,Thriller",Director : John McTiernan,Original Language : English,"Budget : $200,512,643.00","Introduction : A new technologically-superior Soviet nuclear sub, the Red October, is heading for the U.S. coast under the command of Captain Marko Ramius. The American government thinks Ramius is planning to attack. A lone CIA analyst has a different idea: he thinks Ramius is planning to defect, but he has only a few hours to find him and prove it - because the entire Russian naval and air commands are trying to find him, too. The hunt is on!"
1611,468,Movie Title : My Own Private Idaho,Release Date : 02/01/1991 (KR),Runtime : 1h 44m,"Genres : Drama,Adventure","Director, Screenplay : Gus Van Sant",Original Language : English,"Budget : $6,401,336.00","Introduction : In this loose adaptation of Shakespeare's ""Henry IV,"" Mike Waters is a gay hustler afflicted with narcolepsy. Scott Favor is the rebellious son of a mayor. Together, the two travel from Portland, Oregon to Idaho and finally to the coast of Italy in a quest to find Mike's estranged mother. Along the way they turn tricks for money and drugs, eventually attracting the attention of a wealthy benefactor and sexual deviant."
1612,32519,"Movie Title : Kiss Me, Guido",Release Date : 07/18/1997 (US),Runtime : 1h 26m,Genres : Comedy,"Director, Writer : Tony Vitale",Original Language : English,"Budget : $1,918,497.00","Introduction : When he discovers his girlfriend having sex with his brother, Frankie (Scotti) decides to head to Manhattan, leaving his Bronx pizza shop forever for the fame and fortune of show business. But before stardom, he needs a place to stay. Looking in the personals, he notices GWM. And thinking it ""Guy with Money,"" he heads to the Village and the apartment of gay actor Warren (Barrile), who's in desperate need of this month's rent."
1613,108401,Movie Title : Star Maps,Release Date : 07/23/1997 (US),Runtime : 1h 26m,"Genres : Comedy,Drama","Director, Screenplay, Story : Miguel Arteta",Original Language : English,Budget : -,"Introduction : Carlos wants to be an actor. But his father, Pepe, wants him to work in the family business, that is, male prostitution. Carlos decides that he will be one of his father's boys until he can get his foot in the door in Hollywood."
1614,10806,Movie Title : In & Out,Release Date : 09/10/1997 (US),Runtime : 1h 30m,Genres : Comedy,Director : Frank Oz,Original Language : English,Budget : -,Introduction : A midwestern teacher questions his sexuality after a former student makes a comment about him at the Academy Awards.
1615,9433,Movie Title : The Edge,Release Date : 09/26/1997 (US),Runtime : 1h 57m,"Genres : Action,Adventure,Drama",Director : Lee Tamahori,Original Language : English,"Budget : $43,312,294.00","Introduction : The plane carrying wealthy Charles Morse crashes down in the Alaskan wilderness. Together with the two other passengers, photographer Robert and assistant Stephen, Charles devises a plan to help them reach civilization. However, his biggest obstacle might not be the elements, or even the Kodiak bear stalking them -- it could be Robert, whom Charles suspects is having an affair with his wife and would not mind seeing him dead."
1616,6623,Movie Title : The Peacemaker,Release Date : 09/26/1997 (US),Runtime : 2h 4m,"Genres : Action,Thriller",Director : Mimi Leder,Original Language : English,"Budget : $110,463,140.00","Introduction : When a train carrying atomic warheads mysteriously crashes in the former Soviet Union, a nuclear specialist discovers the accident is really part of a plot to cover up the theft of the weapons. Assigned to help her recover the missing bombs is a crack Special Forces Colonel."
1617,2118,Movie Title : L.A. Confidential,Release Date : 09/19/1997 (US),Runtime : 2h 18m,"Genres : Crime,Drama,Mystery,Thriller","Director, Screenplay : Curtis Hanson",Original Language : English,"Budget : $126,216,940.00",Introduction : Three detectives in the corrupt and brutal L.A. police force of the 1950s use differing methods to uncover a conspiracy behind the shotgun slayings of the patrons at an all-night diner.
1619,978,Movie Title : Seven Years in Tibet,Release Date : 10/10/1997 (US),Runtime : 2h 16m,"Genres : Adventure,Drama,History",Director : Jean-Jacques Annaud,Original Language : English,"Budget : $131,457,682.00","Introduction : Austrian mountaineer, Heinrich Harrer journeys to the Himalayas without his family to head an expedition in 1939. But when World War II breaks out, the arrogant Harrer falls into Allied forces' hands as a prisoner of war. He escapes with a fellow detainee and makes his way to Llaso, Tibet, where he meets the 14-year-old Dalai Lama, whose friendship ultimately transforms his outlook on life."
1620,9437,Movie Title : Kiss the Girls,Release Date : 10/03/1997 (US),Runtime : 1h 55m,"Genres : Drama,Mystery,Thriller,Crime",Director : Gary Fleder,Original Language : English,"Budget : $60,527,873.00","Introduction : Forensic psychologist Alex Cross travels to North Carolina and teams with escaped kidnap victim Kate McTiernan to hunt down ""Casanova,"" a serial killer who abducts strong-willed women and forces them to submit to his demands. The trail leads to Los Angeles, where the duo discovers that the psychopath may not be working alone."
1621,29461,Movie Title : Soul Food,Release Date : 09/26/1997 (US),Runtime : 1h 54m,"Genres : Comedy,Drama","Director, Writer : George Tillman, Jr.",Original Language : English,Budget : -,"Introduction : Traditional Sunday dinners at Mama Joe's (Irma P. Hall) turn sour when sisters Teri (Vanessa L. Williams), Bird (Nia Long) and Maxine (Vivica A. Fox) start bringing their problems to the dinner table in this ensemble comedy. When tragedy strikes, it's up to grandson Ahmad (Brandon Hammond) to pull the family together and put the soul back into the family's weekly gatherings."
1622,-578,Movie Title : Kicked in the Head,Release Date : 1997,Runtime : -,"Genres : Comedy,Drama",Director : -,Original Language : -,Budget : -,Introduction : -
1623,10351,Movie Title : Wishmaster,Release Date : 09/19/1997 (US),Runtime : 1h 30m,"Genres : Horror,ScienceFiction",Director : Robert Kurtzman,Original Language : English,"Budget : $15,719,109.00","Introduction : The Djinn having been released from his ancient prison seeks to capture the soul of the woman who discovered him, thereby opening a portal and freeing his fellow Djinn to take over the earth."
1624,66588,Movie Title : A Thousand Acres,Release Date : 09/19/1997 (US),Runtime : 1h 45m,Genres : Drama,Director : Jocelyn Moorhouse,Original Language : English,Budget : -,Introduction : The lives of an Iowa farmer's three daughters are shattered when he suddenly decides to bequeath them the family's fertile farm.
1625,2649,Movie Title : The Game,Release Date : 09/12/1997 (US),Runtime : 2h 9m,"Genres : Drama,Thriller,Mystery",Director : David Fincher,Original Language : English,"Budget : $109,423,648.00","Introduction : In honor of his birthday, San Francisco banker Nicholas Van Orton, a financial genius and a cold-hearted loner, receives an unusual present from his younger brother, Conrad: a gift certificate to play a unique kind of game. In nary a nanosecond, Nicholas finds himself consumed by a dangerous set of ever-changing rules, unable to distinguish where the charade ends and reality begins."
1626,14289,Movie Title : Fire Down Below,Release Date : 09/05/1997 (US),Runtime : 1h 45m,"Genres : Action,Thriller",Director : Félix Enríquez Alcalá,Original Language : English,"Budget : $16,228,448.00","Introduction : When an EPA representative is murdered in a small Appalachian community, EPA undercover agent Jack Taggart is sent in—posing as a handyman working with a Christian relief agency—to determine what happened."
1627,10155,Movie Title : U Turn,Release Date : 10/03/1997 (US),Runtime : 2h 5m,Genres : Thriller,"Author, Screenplay : John Ridley",Original Language : English,"Budget : $6,682,098.00","Introduction : When Bobby's car breaks down in the desert while on the run from some of the bookies who have already taken two of his fingers, he becomes trapped in the nearby small town where the people are stranger than anyone he's encountered. After becoming involved with a young married woman, her husband hires Bobby to kill her. Later, she hires Bobby to kill the husband."
1628,-577,"Movie Title : Locusts, The",Release Date : 1997,Runtime : -,Genres : Drama,Director : -,Original Language : -,Budget : -,Introduction : -
1629,20457,Movie Title : The Matchmaker,Release Date : 10/03/1997 (US),Runtime : 1h 37m,"Genres : Comedy,Romance",Director : Mark Joffe,Original Language : English,Budget : -,"Introduction : Marcy, a worker in the reelection campaign of bumbling Senator John McGlory, is sent to Ireland on a quest to find the Irish ancestry of Sen. McGlory, to help him win the Irish vote. But when Marcy arrives in the small village of Ballinagra, she finds herself in the middle of a matchmaking festival, and the local matchmaker is determined to pair her off with one of the local bachelors."
1630,-576,"Movie Title : Lay of the Land, The",Release Date : 1997,Runtime : -,"Genres : Comedy,Drama",Director : -,Original Language : -,Budget : -,Introduction : -
1631,18355,Movie Title : The Assignment,Release Date : 09/28/1997 (US),Runtime : 1h 59m,"Genres : Thriller,Action,Crime",Director : Christian Duguay,Original Language : English,Budget : -,"Introduction : Jack Shaw has experienced the terror first-hand. He's a top CIA agent who's tracked international killer-for-hire Carlos ""The Jackal"" Sanchez for over twenty years and barely survived Carlos' devastating bombing of a Parisian cafe. Now, he finally gets a break when he discovers Carlos' dead ringer: American naval officer and dedicated family man Annibal Ramirez."
1632,-575,"Movie Title : Smile Like Yours, A",Release Date : 1997,Runtime : -,"Genres : Comedy,Romance",Director : -,Original Language : -,Budget : -,Introduction : -
1633,55306,Movie Title : Ulee's Gold,Release Date : 06/13/1997 (US),Runtime : 1h 52m,Genres : Drama,"Director, Writer : Victor Nunez",Original Language : English,Budget : -,"Introduction : Third-generation Florida beekeeper Ulee Jackson may have gotten out of Vietnam alive, but he left a part of himself behind. Now he methodically tends his bees, carefully provides for his two grandchildren and keeps his emotions at bay. But when a long-buried secret threatens Ulee's business and family, he is forced to break through his emotional walls and confront the terror of his wounded spirit."
1635,68924,Movie Title : The Ice Storm,Release Date : 02/05/1997 (IE),Runtime : 1h 52m,Genres : Drama,Director : Ang Lee,Original Language : English,"Budget : $8,038,061.00","Introduction : In the weekend after thanksgiving 1973 the Hood family is skidding out of control. Then an ice storm hits, the worst in a century."
1636,-574,Movie Title : Stag,Release Date : 1997,Runtime : -,"Genres : Action,Thriller",Director : -,Original Language : -,Budget : -,Introduction : -
1639,2255,Movie Title : Chasing Amy,Release Date : 04/04/1997 (US),Runtime : 1h 54m,"Genres : Comedy,Drama,Romance","Director, Screenplay : Kevin Smith",Original Language : English,"Budget : $12,021,272.00","Introduction : Holden and Banky are comic book artists. Everything is going good for them until they meet Alyssa, also a comic book artist. Holden falls for her, but his hopes are crushed when he finds out she's a lesbian."
1640,-573,Movie Title : How to Be a Player,Release Date : 1997,Runtime : -,Genres : Comedy,Director : -,Original Language : -,Budget : -,Introduction : -
1641,9427,Movie Title : The Full Monty,Release Date : 08/29/1997 (GB),Runtime : 1h 31m,Genres : Comedy,Director : Peter Cattaneo,Original Language : English,"Budget : $257,850,122.00","Introduction : Sheffield, England. Gaz, a jobless steelworker in need of quick cash persuades his mates to bare it all in a one-night-only strip show."
1642,172545,Movie Title : Alive and Kicking,Release Date : 07/25/1997 (US),Runtime : 1h 38m,"Genres : Comedy,Drama",Director : Nancy Meckler,Original Language :  ,Budget : ,"Introduction : A passionately committed young dancer is forced to re-examine his career and life when faced with death, finding hope through an older man who becomes his lover, mentor and companion."
1643,17589,Movie Title : Mrs Brown,Release Date : 07/18/1997 (US),Runtime : 1h 45m,"Genres : Drama,History,Romance",Director : John Madden,Original Language : English,Budget : -,"Introduction : When Queen Victoria's husband Prince Albert dies, she finds solace in her trusted servant, Mr. John Brown. But their relationship also brings scandal and turmoil to the monarchy."
1644,3597,Movie Title : I Know What You Did Last Summer,Release Date : 10/17/1997 (US),Runtime : 1h 40m,"Genres : Horror,Thriller,Mystery",Director : Jim Gillespie,Original Language : English,"Budget : $125,586,134.00","Introduction : As they celebrate their high school graduation, four friends are involved in a hit-and-run accident when their car hits and apparently kills a pedestrian on an isolated roadway. They dispose of the body and vow to keep the incident a secret, a year later somebody starts sending them letters bearing the warning ""I Know What You Did Last Summer""."
1645,1813,Movie Title : The Devil's Advocate,Release Date : 10/17/1997 (US),Runtime : 2h 24m,"Genres : Drama,Mystery,Thriller,Horror",Director : Taylor Hackford,Original Language : English,"Budget : $152,944,660.00","Introduction : Aspiring Florida defense lawyer Kevin Lomax accepts a job at a New York law firm. With the stakes getting higher every case, Kevin quickly learns that his boss has something far more evil planned."
1646,36797,Movie Title : RocketMan,Release Date : 10/10/1997 (US),Runtime : 1h 35m,"Genres : Comedy,Family,ScienceFiction","Screenplay, Story : Greg Erb",Original Language : English,Budget : -,"Introduction : Fred Z. Randall is geeky and obnoxious spacecraft designer, who gets the chance to make his dream come true and travel to Mars as a member of the first manned flight there."
1647,12628,Movie Title : Playing God,Release Date : 10/17/1997 (US),Runtime : 1h 34m,"Genres : Drama,Action,Thriller,Crime",Director : Andy Wilson,Original Language : English,"Budget : $4,166,918.00","Introduction : Stripped of his medical license after performing an operation while high on amphetamines, famed LA surgeon Dr Eugene Sands abandons his former life only to find himself crossing paths with Raymond Blossom, an infamous counterfeiter. Employed as a ""gun-shot doctor"" when Raymond's associates cannot risk visiting a hospital, Eugene is lured deep into the criminal world and becomes entangled with his boss's girlfriend."
1648,33344,Movie Title : The House of Yes,Release Date : 10/10/1997 (US),Runtime : 1h 25m,"Genres : Comedy,Drama","Director, Writer : Mark Waters",Original Language : English,"Budget : $626,057.00","Introduction : Jackie-O is anxiously awaiting the visit of her brother home for Thanksgiving, but isn't expecting him to bring a friend — and she's even more shocked to learn that this friend is his fiance. It soon becomes clear that her obsession with Jackie Kennedy is nothing compared to her obsession with her brother, and she isn't the only member of the family with problems..."
1649,25099,"Movie Title : Fast, Cheap & Out of Control",Release Date : 10/03/1997 (US),Runtime : 1h 23m,Genres : Documentary,Director : Errol Morris,Original Language : English,"Budget : $878,960.00","Introduction : Errol Morris’s Fast, Cheap & Out of Control interweaves the stories of four men, each driven to create eccentric worlds from their unique obsessions, all of which involve animals. There’s a lion tamer who shares his theories on the mental processes of wild animals; a topiary gardener who has devoted a lifetime to shaping bears and giraffes out of hedges and trees; a man fascinated with hairless mole rats; and an MIT scientist who has designed complex, autonomous robots that can crawl like bugs."
1650,45019,Movie Title : Washington Square,Release Date : 10/10/1997 (US),Runtime : 1h 55m,"Genres : Drama,Romance",Director : Agnieszka Holland,Original Language : English,Budget : -,"Introduction : Set in 1870's New York, a spinster heiress is courted by a much younger, penniless man, much to the chagrin of her over-protective father, and must decide whether to spend the rest of her life alone, or marry a man who is interested in her only because of her inheritence."
1651,-572,Movie Title : Telling Lies in America,Release Date : 1997,Runtime : -,Genres : Drama,Director : -,Original Language : -,Budget : -,Introduction : -
1652,62422,Movie Title : Year of the Horse,Release Date : 10/08/1997 (US),Runtime : 1h 46m,"Genres : Documentary,Music",Director : Jim Jarmusch,Original Language : English,Budget : -,"Introduction : Indie director Jim Jarmusch lenses a low-tech tribute to protean rocker Neil Young and his long-standing band, Crazy Horse. Stitched together from archival material shot in 1976 and 1986 along with candid scenes of Young and the band kicking back between shows, this rockumentary is as ragged as it is direct."
1653,782,Movie Title : Gattaca,Release Date : 10/24/1997 (US),Runtime : 1h 46m,"Genres : Thriller,ScienceFiction,Mystery,Romance","Director, Writer : Andrew Niccol",Original Language : English,"Budget : $12,532,777.00","Introduction : In a future society in the era of indefinite eugenics, humans are set on a life course depending on their DNA. Young Vincent Freeman is born with a condition that would prevent him from space travel, yet is determined to infiltrate the GATTACA space program."
1654,29911,Movie Title : FairyTale: A True Story,Release Date : 10/24/1997 (US),Runtime : 1h 39m,"Genres : Fantasy,Drama,Mystery,Family",Director : Charles Sturridge,Original Language : English,"Budget : $14,000,000.00","Introduction : Two children in 1917 take a photograph, believed by some to be the first scientific evidence of the existence of fairies. Based on a true story"
1655,9827,Movie Title : Phantoms,Release Date : 01/23/1998 (US),Runtime : 1h 31m,"Genres : Horror,ScienceFiction,Thriller","Novel, Screenplay : Dean R. Koontz",Original Language : English,"Budget : $5,624,282.00","Introduction : In the peaceful town of Snowfield, Colorado something evil has wiped out the community. And now, its up to a group of people to stop it, or at least get out of Snowfield alive."
1656,1959,Movie Title : Swept from the Sea,Release Date : 01/23/1998 (US),Runtime : 1h 53m,"Genres : Drama,Romance",Director : Beeban Kidron,Original Language : English,Budget : -,"Introduction : The film tells the story of Russian emigree and the only survivor from ship crash Yanko Goorall and servant Amy Foster in the end of 19th century. When Yanko enters a farm sick and hungry after the shipwreck, everyone is afraid of him, except for Amy, who is very kind and helps him. Soon he becomes like a son for Dr. James Kennedy and romance between Yanko and Amy follows."
1657,-571,Movie Title : Wonderland,Release Date : 1997,Runtime : -,Genres : Documentary,Director : -,Original Language : -,Budget : -,Introduction : -
1658,8067,Movie Title : A Life Less Ordinary,Release Date : 10/24/1997 (US),Runtime : 1h 43m,"Genres : Fantasy,Comedy,Romance",Director : Danny Boyle,Original Language : English,Budget : -,"Introduction : A couple of angels, O'Reilly and Jackson, are sent to Earth to make sure that their next supervised love-connection succeeds. They follow Celine, a spoiled rich girl who has just accidentally shot a suitor and, due to a misunderstanding, is kidnapped by janitor Robert. Although Celine quickly frees herself, she stays with Robert for thrills. O'Reilly and Jackson pursue, hoping to unite the prospective lovers."
1659,125052,Movie Title : Hurricane Streets,Release Date : 01/21/1997 (US),Runtime : 1h 26m,"Genres : Romance,Crime,Drama","Director, Writer : Morgan J. Freeman",Original Language : English,Budget : -,"Introduction : Marcus is a kid on Manhattan's mean streets. He's turning 15, his father is dead, his mother is in prison for smuggling undocumented aliens. His grandmother is raising him. He has four close buddies who have a basement clubhouse; they shoplift and sell the wares to kids. One is moving toward selling drugs. Marcus wants to take a breather from the city and visit family in New Mexico. He also meets Melena, 14, a sweet kid who dreams of going to Alaska; her father is not just protective but angry and uncommunicative. The gang pressures Marcus to move up to burglary and car theft. He just wants to breathe open air. Can anything go right?"
1660,45153,Movie Title : Eve's Bayou,Release Date : 11/07/1997 (US),Runtime : 1h 49m,Genres : Drama,"Director, Writer : Kasi Lemmons",Original Language : English,Budget : -,"Introduction : Summer heats up in rural Louisiana beside Eve’s Bayou, 1962, as the Batiste family tries to survive the secrets they’ve kept and the betrayals they’ve endured."
1661,10871,Movie Title : Switchback,Release Date : 10/31/1997 (US),Runtime : 1h 58m,Genres : Thriller,Director : Jeb Stuart,Original Language : English,"Budget : $6,482,195.00",Introduction : FBI agent Dennis Quaid tries to catch a serial killer who kidnapped his son.
1662,14398,Movie Title : Gang Related,Release Date : 10/08/1997 (US),Runtime : 1h 42m,"Genres : Action,Crime,Thriller","Director, Screenplay : Jim Kouf",Original Language : English,Budget : -,"Introduction : Two corrupt cops have a successful, seemingly perfect money making scheme- they sell drugs that they seize from dealers, kill the dealers, and blame the crimes on street gangs. Their scheme is going along smoothly until they kill an undercover DEA agent posing as a dealer, and then try to cover-up their crime."
1663,10890,Movie Title : Stripes,Release Date : 06/25/1981 (US),Runtime : 1h 46m,"Genres : Action,Comedy",Director : Ivan Reitman,Original Language : English,"Budget : $85,300,000.00","Introduction : John Winger, an indolent sad sack in his 30s, impulsively joins the U.S. Army after losing his job, his girlfriend and his apartment."
1664,-570,Movie Title : N�nette et Boni,Release Date : 1996,Runtime : -,Genres : Drama,Director : -,Original Language : -,Budget : -,Introduction : -
1665,1281,Movie Title : Bean,Release Date : 11/06/1997 (US),Runtime : 1h 29m,"Genres : Comedy,Family,Adventure",Director : Mel Smith,Original Language : English,"Budget : $251,212,670.00","Introduction : Childlike Englishman, Mr. Bean, is an incompetent watchman at the Royal National Gallery. After the museum's board of directors' attempt to have him fired is blocked by the chairman, who has taken a liking to Bean, they send him to Los Angeles to act as their ambassador for the unveiling of a historic painting to humiliate him. Fooled, Mr. Bean must now successfully unveil the painting or risk his and a hapless Los Angeles curator's termination."
1666,-569,Movie Title : Hugo Pool,Release Date : 1997,Runtime : -,Genres : Romance,Director : -,Original Language : -,Budget : -,Introduction : -
1667,9770,Movie Title : Mad City,Release Date : 11/07/1997 (US),Runtime : 1h 54m,"Genres : Action,Drama,Thriller",Director : Costa-Gavras,Original Language : English,"Budget : $10,541,523.00",Introduction : A misguided museum guard who loses his job and then tries to get it back at gunpoint is thrown into the fierce world of ratings-driven TV gone mad.
1668,-568,Movie Title : One Night Stand,Release Date : 1997,Runtime : -,Genres : Drama,Director : -,Original Language : -,Budget : -,Introduction : -
1669,-567,"Movie Title : Tango Lesson, The",Release Date : 1997,Runtime : -,Genres : Romance,Director : -,Original Language : -,Budget : -,Introduction : -
1670,14905,Movie Title : Welcome to Sarajevo,Release Date : 11/26/1997 (US),Runtime : 1h 43m,"Genres : War,Drama,History",Director : Michael Winterbottom,Original Language : English,"Budget : $334,319.00","Introduction : Follow a group of international journalists into the heart of the once cosmopolitan city of Sarajevo—now a danger zone of sniper and mortar attacks where residents still live. While reporting on an American aid worker who’s trying to get children out of the country, a British correspondent decides to take an orphaned girl home to London."
1671,14583,Movie Title : Deceiver,Release Date : 01/30/1998 (US),Runtime : 1h 46m,"Genres : Mystery,Crime,Drama,Thriller","Director, Screenplay : Josh Pate",Original Language : English,Budget : -,"Introduction : The gruesome death of a prostitute brings suspicion on one of her clients, James Wayland, a brilliant, self-destructive and epileptic heir to a textile fortune. So detectives Braxton and Kennesaw take Wayland in for questioning, thinking they can break the man. But despite his troubles, Wayland is a master of manipulation, and during the interrogation, he begins to turn the tables on the investigators, forcing them to reveal their own sinister sides."
1672,11975,Movie Title : The Rainmaker,Release Date : 11/18/1997 (US),Runtime : 2h 15m,"Genres : Drama,Crime,Thriller","Director, Screenplay : Francis Ford Coppola",Original Language : English,"Budget : $45,916,769.00","Introduction : When Rudy Baylor, a young attorney with no clients, goes to work for a seedy ambulance chaser, he wants to help the parents of a terminally ill boy in their suit against an insurance company. But to take on corporate America, Rudy and a scrappy paralegal must open their own law firm."
1673,4995,Movie Title : Boogie Nights,Release Date : 10/31/1997 (US),Runtime : 2h 36m,Genres : Drama,"Director, Writer : Paul Thomas Anderson",Original Language : English,"Budget : $43,101,594.00","Introduction : Set in 1977, back when sex was safe, pleasure was a business and business was booming, idealistic porn producer Jack Horner aspires to elevate his craft to an art form. Horner discovers Eddie Adams, a hot young talent working as a busboy in a nightclub, and welcomes him into the extended family of movie-makers, misfits and hangers-on that are always around. Adams' rise from nobody to a celebrity adult entertainer is meteoric, and soon the whole world seems to know his porn alter ego, ""Dirk Diggler"". Now, when disco and drugs are in vogue, fashion is in flux and the party never seems to stop, Adams' dreams of turning sex into stardom are about to collide with cold, hard reality."
